key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%),교육청금액,자치단체금액,보호자금액,보호자비율,금전및 유가증권금액,도서및 물품금액,수목시설및 재산금액,학교교육시설 보수확충금액,교육용기자재 및도서금액,학교체육학예 활동금액,학생복지및 자치활동지원금액,지도교사수-동아리?학생자치활동,지도교사수-또래활동,지도교사수-교육주간 활동,지도교사수-기타 학교폭력 예방활동,참여학생수-동아리?학생자치활동,참여학생수-또래활동,참여학생수-교육주간 활동,참여학생수-기타 학교폭력 예방활동,전체학생수_안전교육 계획 및 실시현황,생활안전교육 시간(단위활동차시)-합계,교통안전교육 시간(단위활동차시)-합계,폭력예방및신변보호교육 시간(단위활동차시)-합계,약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후),지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후),직업안전교육 시간(단위활동차시)-합계,응급처치교육 시간(단위활동차시)-합계,주 출입구 접근로 설치여부,장애인 전용 주차구역 지정여부,주 출입구 높이차이 제거여부,출입구(문) 설치유무,복도,계단/승강기/경사로/휠체어리프트 유무,장애인용 대변기 설치여부,장애인용 소변기 설치여부,점자블록 설치여부,유도 및 안내설비 설치여부,경보 및 피난설비 설치여부,상담실적(내부상담전문가),상담실적(외부상담전문가),교수학습공간 일반교실,교수학습공간 교과교실,교수학습공간 수준별교실,교수학습공간 특별교실,학생자율동아리 동아리수,창의적체험활동동아리 동아리수
S010000864-2021,서울특별시 강동구,S010000864,명일중학교,0,0,0,940.0,1.1,3.0,0.0,17.0,4.0,0.0,18.2,무,무,시설없음,유,무,시설없음,1.0,0.0,0.0,1.0,0.0,0.1975806451612903,0.3870967741935484,0.282258064516129,0.1048387096774193,0.0282258064516129,254282.0,194633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,933,10.0,10.0,8.0,3.0,3.0,1.0,2.0,적정설치,적정설치,미설치,미설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,299.0,15.0,30.0,6.0,0.0,8.0,8.0,8.0
S010000864-2022,서울특별시 강동구,S010000864,명일중학교,0,0,0,964.0,4.4,3.0,0.0,16.0,3.5,0.0,17.7,무,무,시설없음,유,무,시설없음,1.0,0.0,0.0,1.0,0.0,0.0661764705882353,0.421218487394958,0.4695378151260504,0.042016806722689,0.0010504201680672,405702.0,340897.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,800000.0,0,0,0,0,0,0,0,0,956,15.0,13.0,15.0,6.0,6.0,3.0,2.0,적정설치,적정설치,미설치,미설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,484.0,18.0,30.0,6.0,0.0,8.0,24.0,43.0
S010000864-2023,서울특별시 강동구,S010000864,명일중학교,0,0,0,940.0,9.7,4.0,0.0,16.0,4.5,0.0,15.3,유,무,시설없음,유,무,시설없음,1.0,0.0,0.0,1.0,0.0,0.0259179265658747,0.3606911447084233,0.5107991360691144,0.0971922246220302,0.0053995680345572,4259771.0,1064475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,28,933,15.0,13.0,15.0,6.0,6.0,3.0,2.0,적정설치,적정설치,미설치,미설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,532.0,141.0,30.0,6.0,0.0,8.0,23.0,63.0
S010000864-2024,서울특별시 강동구,S010000864,명일중학교,0,0,0,982.0,10.2,3.0,0.0,15.0,6.0,0.0,16.5,유,유,시설없음,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.0763819095477387,0.4743718592964824,0.4371859296482412,0.0120603015075376,0.0,828038.0,444431.0,0.0,0.0,600000.0,0.0,0.0,0.0,1706390.0,0.0,1530900.0,0,1,0,2,0,12,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,538.0,41.0,38.0,3.0,0.0,12.0,30.0,63.0
S010000865-2021,서울특별시 송파구,S010000865,문정중학교,1,0,1,545.0,1.3,4.0,0.0,13.0,4.0,0.0,12.2,유,유,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0763819095477387,0.4743718592964824,0.4371859296482412,0.0120603015075376,0.0,186244.0,146953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,11,0,0,536,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,557.0,40.0,0.0,26.0,4.0,9.0,8.0,8.0
S010000865-2022,서울특별시 송파구,S010000865,문정중학교,0,0,0,500.0,4.2,4.0,0.0,13.0,6.0,0.0,12.6,유,유,유,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.0894632206759443,0.4572564612326044,0.3757455268389662,0.0775347912524851,0.0,272769.0,203028.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,1918980.0,0,2,0,0,0,15,0,0,496,12.0,10.0,8.0,7.0,6.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,968.0,30.0,21.0,0.0,4.0,14.0,19.0,33.0
S010000865-2023,서울특별시 송파구,S010000865,문정중학교,0,0,0,467.0,13.9,4.0,0.0,12.0,4.0,0.0,10.7,유,시설없음,유,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.0826086956521739,0.4673913043478261,0.35,0.0978260869565217,0.0021739130434782,307004.0,208232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,8,0,0,461,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,960.0,19.0,26.0,1.0,0.0,9.0,11.0,30.0
S010000865-2024,서울특별시 송파구,S010000865,문정중학교,0,0,0,406.0,14.6,5.0,0.0,11.0,5.0,0.0,11.7,유,시설없음,무,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.0918114143920595,0.4466501240694789,0.3771712158808933,0.0794044665012407,0.0049627791563275,234404.0,59030.0,0.0,0.0,2124000.0,0.0,0.0,0.0,0.0,0.0,600000.0,0,2,0,0,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,1039.0,18.0,26.0,1.0,0.0,9.0,13.0,27.0
S010000866-2021,서울특별시 송파구,S010000866,방산중학교,1,0,0,442.0,2.2,3.0,0.0,12.0,3.0,0.0,14.5,유,시설없음,유,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.0918114143920595,0.4466501240694789,0.3771712158808933,0.0794044665012407,0.0049627791563275,186039.0,60783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,69,439,9.0,6.0,10.0,4.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,적정설치,460.0,0.0,19.0,8.0,0.0,8.0,8.0,8.0
S010000866-2022,서울특별시 송파구,S010000866,방산중학교,1,0,0,449.0,6.1,3.0,0.0,12.0,3.0,0.0,13.4,유,시설없음,유,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.0268456375838926,0.3758389261744966,0.4384787472035794,0.1521252796420581,0.0067114093959731,210379.0,165013.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,600000.0,2,0,0,0,70,0,0,0,446,10.0,10.0,10.0,5.0,5.0,3.0,1.6,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,507.0,2.0,19.0,8.0,0.0,8.0,8.0,30.0
S010000866-2023,서울특별시 송파구,S010000866,방산중학교,1,0,0,430.0,17.0,3.0,0.0,12.0,5.0,0.0,12.9,유,시설없음,유,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.032258064516129,0.336405529953917,0.4447004608294931,0.1705069124423963,0.0161290322580645,309991.0,205262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,100,0,427,9.7,9.3,16.9,4.0,4.1,1.3,6.7,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,593.0,47.0,19.0,8.0,0.0,8.0,10.0,34.0
S010000866-2024,서울특별시 송파구,S010000866,방산중학교,1,0,0,440.0,16.4,3.0,0.0,12.0,5.0,0.0,14.3,유,시설없음,유,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0404494382022471,0.3932584269662921,0.4202247191011236,0.1258426966292135,0.0202247191011235,337373.0,171647.0,0.0,0.0,720000.0,0.0,0.0,0.0,0.0,0.0,720000.0,0,0,2,0,0,0,446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,617.0,28.0,19.0,8.0,0.0,8.0,4.0,40.0
S010000867-2021,서울특별시 송파구,S010000867,방이중학교,1,0,0,404.0,2.3,3.0,0.0,14.0,2.0,0.0,12.5,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.0404494382022471,0.3932584269662921,0.4202247191011236,0.1258426966292135,0.0202247191011235,386546.0,120788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,6,0,9,0,71,403,11.0,10.0,11.0,4.0,6.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,410.0,160.0,0.0,29.0,0.0,10.0,8.0,8.0
S010000867-2022,서울특별시 송파구,S010000867,방이중학교,1,0,0,387.0,10.0,3.0,0.0,14.0,3.0,0.0,13.0,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.0666666666666666,0.441025641025641,0.4435897435897435,0.0461538461538461,0.0025641025641025,191411.0,129407.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,600000.0,2,2,0,2,47,9,0,32,385,8.0,8.0,7.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,603.0,100.0,0.0,29.0,0.0,10.0,8.0,26.0
S010000867-2023,서울특별시 송파구,S010000867,방이중학교,1,0,0,365.0,12.3,3.0,0.0,15.0,7.0,0.0,10.3,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0941828254847645,0.4349030470914127,0.4376731301939058,0.0304709141274238,0.002770083102493,262925.0,198606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,0,5,365,6,0,30,362,8.0,8.0,7.0,5.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,773.0,77.0,14.0,14.0,0.0,10.0,14.0,25.0
S010000867-2024,서울특별시 송파구,S010000867,방이중학교,1,0,0,319.0,12.7,4.0,0.0,15.0,7.0,0.0,12.0,유,유,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.121405750798722,0.4952076677316294,0.3194888178913738,0.0575079872204472,0.0063897763578274,235000.0,177697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461370.0,16,6,16,16,312,35,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,735.0,70.0,14.0,14.0,0.0,10.0,9.0,41.0
S010000868-2021,서울특별시 송파구,S010000868,배명중학교,0,0,1,571.0,0.7,4.0,0.0,4.0,0.0,0.0,12.7,유,시설없음,유,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.121405750798722,0.4952076677316294,0.3194888178913738,0.0575079872204472,0.0063897763578274,38056.0,38056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0,0,571,11.0,11.0,11.0,6.0,5.0,4.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,223.0,22.0,25.0,0.0,0.0,3.0,8.0,8.0
S010000868-2022,서울특별시 송파구,S010000868,배명중학교,0,1,1,547.0,2.9,4.0,0.0,3.0,0.0,0.0,12.2,유,시설없음,유,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0281954887218045,0.2161654135338346,0.4736842105263157,0.2481203007518796,0.0338345864661654,432881.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0,0.0,1000000.0,600000.0,0,1,0,0,0,20,0,0,547,10.0,10.0,10.0,10.0,10.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,280.0,45.0,25.0,0.0,0.0,2.0,6.0,27.0
S010000868-2023,서울특별시 송파구,S010000868,배명중학교,0,1,1,501.0,7.5,3.0,0.0,3.0,0.0,0.0,9.8,유,시설없음,유,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0479041916167664,0.2674650698602794,0.469061876247505,0.1956087824351297,0.0199600798403193,461998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0,0,501,10.0,10.0,10.0,10.0,10.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,219.0,2.0,25.0,0.0,0.0,2.0,2.0,27.0
S010000868-2024,서울특별시 송파구,S010000868,배명중학교,0,1,1,453.0,8.0,4.0,0.0,4.0,0.0,0.0,10.3,유,시설없음,유,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.0575221238938053,0.2787610619469026,0.4513274336283185,0.2013274336283186,0.0110619469026548,505347.0,0.0,0.0,0.0,4400000.0,990000.0,0.0,0.0,0.0,0.0,5264000.0,0,1,0,5,0,20,0,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,307.0,5.0,25.0,0.0,0.0,2.0,5.0,29.0
S010000869-2021,서울특별시 강동구,S010000869,배재중학교,0,0,0,873.0,1.8,4.0,0.0,8.0,0.0,0.0,20.7,유,시설없음,시설없음,무,무,유,0.0,2.0,0.0,1.0,0.0,0.0575221238938053,0.2787610619469026,0.4513274336283185,0.2013274336283186,0.0110619469026548,152382.0,152381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,15,0,19,873,11.0,12.0,17.0,1.0,5.0,5.0,3.0,단순설치,적정설치,적정설치,미설치,미설치,미설치,적정설치,적정설치,단순설치,단순설치,단순설치,180.0,39.0,27.0,3.0,0.0,6.0,8.0,8.0
S010000869-2022,서울특별시 강동구,S010000869,배재중학교,0,0,0,912.0,3.2,4.0,0.0,12.0,0.0,0.0,20.3,유,시설없음,시설없음,유,무,유,0.0,1.0,0.0,2.0,0.0,0.0594059405940594,0.3278327832783278,0.4554455445544554,0.1529152915291529,0.0044004400440044,254443.0,254447.0,0.0,0.0,10300000.0,22052000.0,0.0,5000000.0,0.0,3500000.0,7800000.0,27,1,0,0,910,35,0,0,912,12.0,11.0,16.0,5.0,6.0,3.0,3.0,단순설치,적정설치,적정설치,미설치,미설치,미설치,적정설치,적정설치,단순설치,단순설치,단순설치,300.0,83.0,27.0,3.0,0.0,6.0,9.0,59.0
S010000869-2023,서울특별시 강동구,S010000869,배재중학교,0,0,0,892.0,4.4,5.0,0.0,10.0,0.0,0.0,18.9,시설없음,시설없음,시설없음,유,유,유,0.0,1.0,0.0,2.0,0.0,0.0761478163493841,0.3449048152295633,0.4512877939529675,0.1187010078387458,0.0089585666293393,281284.0,281284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1,893,0,0,19,892,11.0,11.0,19.0,6.0,5.0,2.0,2.7,단순설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,431.0,109.0,27.0,3.0,0.0,6.0,16.0,43.0
S010000869-2024,서울특별시 강동구,S010000869,배재중학교,0,0,0,868.0,5.8,6.0,0.0,10.0,0.0,0.0,19.8,시설없음,시설없음,시설없음,유,유,유,0.0,1.0,0.0,2.0,0.0,0.0933488914819136,0.3908984830805134,0.4060676779463243,0.101516919486581,0.0081680280046674,311252.0,292263.0,0.0,0.0,19410000.0,13139000.0,0.0,0.0,0.0,14400000.0,13107600.0,27,0,27,1,864,0,864,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,단순설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,438.0,159.0,27.0,3.0,0.0,5.0,14.0,44.0
S010000870-2021,서울특별시 송파구,S010000870,보성중학교,0,0,0,449.0,0.8,4.0,0.0,7.0,0.0,0.0,11.8,시설없음,시설없음,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.0933488914819136,0.3908984830805134,0.4060676779463243,0.101516919486581,0.0081680280046674,255433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0,8,16,9,449,10.0,10.0,10.0,4.0,6.0,3.0,2.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,0.0,50.0,22.0,0.0,0.0,7.0,8.0,8.0
S010000870-2022,서울특별시 송파구,S010000870,보성중학교,0,0,0,435.0,1.5,4.0,0.0,8.0,0.0,0.0,11.5,시설없음,시설없음,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.1048951048951049,0.4032634032634032,0.3962703962703963,0.0932400932400932,0.0023310023310023,315525.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2,1,0,1,16,7,0,15,435,10.0,10.0,10.0,10.0,10.0,3.0,2.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,0.0,30.0,21.0,0.0,0.0,7.0,0.0,31.0
S010000870-2023,서울특별시 송파구,S010000870,보성중학교,0,0,0,404.0,6.2,4.0,0.0,7.0,0.0,0.0,10.5,시설없음,시설없음,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.0582278481012658,0.3772151898734177,0.4379746835443038,0.1215189873417721,0.0050632911392405,425959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,16,7,405,0,404,10.0,10.0,10.0,10.0,10.0,3.0,2.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,24.0,3.0,21.0,0.0,0.0,7.0,0.0,31.0
S010000870-2024,서울특별시 송파구,S010000870,보성중학교,0,0,0,356.0,5.2,4.0,0.0,8.0,0.0,0.0,10.1,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0569800569800569,0.3675213675213675,0.4245014245014245,0.1452991452991453,0.0056980056980056,215214.0,173746.0,0.0,0.0,579000.0,0.0,0.0,0.0,0.0,0.0,577000.0,2,1,1,0,15,7,407,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,미설치,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,2.0,0.0,20.0,0.0,0.0,7.0,2.0,29.0
S010000871-2021,서울특별시 송파구,S010000871,보인중학교,1,0,1,523.0,1.3,4.0,0.0,11.0,0.0,0.0,14.2,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0569800569800569,0.3675213675213675,0.4245014245014245,0.1452991452991453,0.0056980056980056,220265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,523,9.0,8.0,6.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,324.0,0.0,24.0,6.0,0.0,5.0,8.0,8.0
S010000871-2022,서울특별시 송파구,S010000871,보인중학교,1,0,1,567.0,4.7,4.0,0.0,9.0,0.0,0.0,13.2,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.1024734982332155,0.3215547703180212,0.4381625441696113,0.1342756183745583,0.0035335689045936,378294.0,0.0,0.0,0.0,13600000.0,0.0,0.0,0.0,7776000.0,14913500.0,1800000.0,0,0,0,0,0,0,0,0,567,8.0,8.0,12.0,4.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,533.0,1.0,24.0,6.0,0.0,5.0,0.0,52.0
S010000871-2023,서울특별시 송파구,S010000871,보인중학교,1,0,1,541.0,5.5,4.0,0.0,10.0,0.0,0.0,12.0,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0742115027829313,0.2931354359925788,0.5102040816326531,0.1187384044526901,0.0037105751391465,499342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,541,8.0,8.0,6.0,6.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,254.0,7.0,24.0,6.0,0.0,5.0,0.0,25.0
S010000871-2024,서울특별시 송파구,S010000871,보인중학교,0,0,1,494.0,5.4,5.0,0.0,9.0,0.0,0.0,12.0,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.1204819277108433,0.3875502008032128,0.4497991967871486,0.0421686746987951,0.0,360136.0,233271.0,0.0,0.0,21955400.0,0.0,0.0,0.0,8568000.0,5000000.0,2400000.0,1,1,1,43,7,17,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,249.0,12.0,23.0,6.0,0.0,6.0,3.0,26.0
S010000872-2021,서울특별시 강동구,S010000872,상일중학교,0,0,1,244.0,3.1,3.0,0.0,0.0,0.0,0.0,11.6,시설없음,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,2.0,0.0,0.1204819277108433,0.3875502008032128,0.4497991967871486,0.0421686746987951,0.0,168433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,16,10,0,0,244,10.0,10.0,10.0,10.0,10.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,248.0,80.0,18.0,2.0,0.0,4.0,8.0,8.0
S010000872-2022,서울특별시 강동구,S010000872,상일중학교,0,0,0,383.0,8.1,3.0,0.0,0.0,0.0,0.0,15.4,무,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4312169312169312,0.3333333333333333,0.0661375661375661,0.0026455026455026,175913.0,139078.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,600000.0,1,1,0,0,16,10,0,0,383,10.0,10.0,10.0,10.0,10.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,240.0,80.0,18.0,2.0,0.0,4.0,11.0,25.0
S010000872-2023,서울특별시 강동구,S010000872,상일중학교,0,0,0,461.0,10.2,3.0,0.0,0.0,0.0,0.0,16.9,무,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.1076923076923077,0.5032967032967033,0.3406593406593406,0.0417582417582417,0.0065934065934065,237654.0,195057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,16,10,0,0,461,10.0,10.0,10.0,8.0,2.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,342.0,20.0,18.0,2.0,0.0,4.0,17.0,24.0
S010000872-2024,서울특별시 강동구,S010000872,상일중학교,0,0,0,506.0,11.9,3.0,0.0,0.0,0.0,0.0,17.2,무,무,시설없음,무,무,시설없음,0.0,0.0,0.0,2.0,0.0,0.0678642714570858,0.4950099800399201,0.3792415169660678,0.0578842315369261,0.0,283434.0,229564.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,600000.0,1,1,0,1,20,12,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,398.0,122.0,18.0,2.0,0.0,4.0,18.0,23.0
S010000873-2021,서울특별시 송파구,S010000873,석촌중학교,0,0,1,378.0,2.4,3.0,0.0,13.0,0.0,0.0,10.5,무,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.0678642714570858,0.4950099800399201,0.3792415169660678,0.0578842315369261,0.0,180455.0,98620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,14,0,0,378,10.0,10.0,14.0,4.0,7.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,611.0,10.0,15.0,8.0,0.0,14.0,8.0,8.0
S010000873-2022,서울특별시 송파구,S010000873,석촌중학교,0,0,1,356.0,4.5,2.0,0.0,13.0,0.0,0.0,9.8,무,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.1699716713881019,0.4589235127478753,0.3314447592067989,0.0396600566572237,0.0,222533.0,154860.0,0.0,0.0,5700000.0,0.0,0.0,0.0,0.0,0.0,5700000.0,1,0,0,0,11,0,0,0,356,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,513.0,27.0,14.0,9.0,0.0,14.0,16.0,22.0
S010000873-2023,서울특별시 송파구,S010000873,석촌중학교,0,0,1,332.0,6.4,2.0,0.0,13.0,0.0,0.0,10.1,유,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,0.0,0.1784615384615384,0.4861538461538461,0.283076923076923,0.0523076923076923,0.0,340358.0,180304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,3,0,11,32,35,332,8.0,8.0,8.0,6.0,6.0,3.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,439.0,0.0,14.0,9.0,0.0,14.0,17.0,20.0
