key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
S010000380-2021,서울특별시 강서구,S010000380,경복여자고등학교,시설없음,시설없음,시설없음,13.5,12.506576980568012,1,0,0,2.342152466367713,11.0,10.0,12.0,4.0,6.0,5.0,3.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,단순설치,단순설치,미설치,시설없음,시설없음,시설없음
S010000380-2022,서울특별시 강서구,S010000380,경복여자고등학교,무,무,무,12.6,9.431259720062208,1,0,0,2.432814930015552,11.0,8.0,14.0,5.0,4.0,5.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,시설없음,시설없음,시설없음
S010000380-2023,서울특별시 강서구,S010000380,경복여자고등학교,무,무,무,13.0,6.578405315614617,1,0,0,2.5916943521594686,8.0,8.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,시설없음,시설없음,시설없음
S010000380-2024,서울특별시 강서구,S010000380,경복여자고등학교,무,무,무,12.299999999999999,6.556953642384105,1,0,0,2.5834437086092716,10.0,10.0,11.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,시설없음,시설없음,시설없음
S010000381-2021,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.7,11.997590361445782,1,0,1,2.057831325301205,10.0,10.0,7.0,5.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,유,시설없음,시설없음
S010000381-2022,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.7,11.559968602825746,1,0,1,2.1408163265306124,5.0,5.0,10.0,3.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음
S010000381-2023,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.4,9.661128526645767,1,0,1,2.137617554858934,5.0,5.0,10.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음
S010000381-2024,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.5,9.333176838810642,1,0,1,2.1344287949921754,5.0,5.0,10.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음
S010000382-2021,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.9,10.89646017699115,1,0,0,2.7548672566371684,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유
S010000382-2022,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.7,11.14417670682731,1,0,1,3.1120481927710846,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유
S010000382-2023,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.6,9.99247311827957,1,0,1,3.325806451612903,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유
S010000382-2024,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.4,9.819222462203024,1,0,0,3.3397408207343418,9.0,8.0,6.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유
S010000383-2021,서울특별시 구로구,S010000383,경인고등학교,유,유,유,13.9,7.778075855689177,1,0,1,2.3201665124884365,15.0,12.0,11.0,5.0,6.0,5.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000383-2022,서울특별시 구로구,S010000383,경인고등학교,유,유,유,13.1,6.1465116279069765,1,0,1,2.332558139534884,12.0,16.0,16.0,6.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000383-2023,서울특별시 구로구,S010000383,경인고등학교,유,유,유,13.6,7.236237256719184,1,0,1,2.3242817423540316,12.0,16.0,16.0,4.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000383-2024,서울특별시 구로구,S010000383,경인고등학교,유,유,무,14.2,6.310045662100456,0,0,0,2.291780821917808,12.0,16.0,16.0,5.0,5.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000384-2021,서울특별시 동대문구,S010000384,경희고등학교,무,무,시설없음,14.9,9.475,0,0,0,1.866304347826087,2.0,1.0,14.0,2.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,무
S010000384-2022,서울특별시 동대문구,S010000384,경희고등학교,무,무,시설없음,14.2,7.11513067400275,0,0,0,1.8881705639614856,1.0,1.0,9.0,5.0,2.0,0.0,4.0,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,무
S010000384-2023,서울특별시 동대문구,S010000384,경희고등학교,무,무,시설없음,14.299999999999999,9.152333804809052,0,0,0,1.9387553041018388,36.0,8.0,36.0,12.0,12.0,0.0,10.0,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,무
S010000384-2024,서울특별시 동대문구,S010000384,경희고등학교,무,무,시설없음,15.0,12.22121212121212,0,0,0,1.8906336088154272,10.0,11.0,12.0,10.0,2.0,2.0,5.0,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,무
S010000385-2021,서울특별시 동대문구,S010000385,경희여자고등학교,유,유,유,8.6,18.02656587473002,0,0,0,5.283585313174946,20.0,20.0,14.0,10.0,8.0,6.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010000385-2022,서울특별시 동대문구,S010000385,경희여자고등학교,유,유,유,7.8999999999999995,13.222171945701358,0,0,0,5.529864253393665,16.0,16.0,12.0,6.0,6.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010000385-2023,서울특별시 동대문구,S010000385,경희여자고등학교,유,유,유,7.6,10.1,0,0,0,6.253846153846154,16.0,16.0,12.0,10.0,8.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010000385-2024,서울특별시 동대문구,S010000385,경희여자고등학교,유,유,유,8.4,9.314092140921408,1,0,0,7.146070460704606,16.0,16.0,12.0,12.0,8.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010000386-2021,서울특별시 성북구,S010000386,계성고등학교,무,무,무,12.4,10.558284371327849,1,0,0,5.035370152761456,14.0,14.0,12.0,2.0,2.0,4.0,7.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무
S010000386-2022,서울특별시 성북구,S010000386,계성고등학교,무,무,무,12.0,7.082543640897755,1,0,0,5.336907730673317,14.0,14.0,12.0,2.0,2.0,4.0,7.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무
S010000386-2023,서울특별시 성북구,S010000386,계성고등학교,무,무,무,12.5,7.521383647798742,1,0,0,5.3830188679245285,14.0,12.0,11.0,6.0,5.0,4.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,무
S010000386-2024,서울특별시 성북구,S010000386,계성고등학교,유,유,유,13.299999999999999,7.191346153846153,1,0,0,5.148076923076923,14.0,10.0,8.0,6.0,6.0,4.0,6.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,유
S010000387-2021,서울특별시 성북구,S010000387,고려대학교사범대학부속고등학교,유,무,무,12.7,14.186471408647142,0,0,1,2.0525801952580194,29.6,23.3,14.6,5.0,5.5,3.3,9.9,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,유,유,시설없음
S010000387-2022,서울특별시 성북구,S010000387,고려대학교사범대학부속고등학교,유,무,무,12.9,10.156657223796033,0,0,1,2.08300283286119,10.1,8.1,15.6,7.0,3.5,4.1,5.6,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,유,유,시설없음
S010000387-2023,서울특별시 성북구,S010000387,고려대학교사범대학부속고등학교,유,무,무,12.1,9.497944199706314,0,0,1,2.1558002936857563,10.1,8.1,15.6,7.0,3.5,4.1,5.6,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,유,유,시설없음
S010000387-2024,서울특별시 성북구,S010000387,고려대학교사범대학부속고등학교,유,무,무,12.5,8.889625360230548,0,0,1,2.1172910662824207,10.1,9.6,15.8,5.3,4.0,7.8,7.9,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,유,유,시설없음
S010000388-2021,서울특별시 구로구,S010000388,고척고등학교,무,무,무,12.6,12.6,0,0,0,1.5473684210526317,10.0,10.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000388-2022,서울특별시 구로구,S010000388,고척고등학교,무,무,무,12.799999999999999,8.083761840324764,0,0,0,1.5884979702300408,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000388-2023,서울특별시 구로구,S010000388,고척고등학교,무,무,무,11.5,6.720689655172413,0,0,0,1.6172413793103448,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000388-2024,서울특별시 구로구,S010000388,고척고등학교,무,무,무,13.0,6.8729083665338635,0,0,0,1.5608233731739707,10.0,10.0,18.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000389-2021,서울특별시 강서구,S010000389,공항고등학교,유,무,무,11.799999999999999,12.790355329949238,0,0,1,2.299661590524535,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000389-2022,서울특별시 강서구,S010000389,공항고등학교,유,무,무,11.5,8.314849921011058,0,0,1,2.1537124802527647,8.0,8.0,8.0,3.0,4.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000389-2023,서울특별시 강서구,S010000389,공항고등학교,유,무,무,12.0,7.44375,0,0,1,2.13125,8.0,8.0,8.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000389-2024,서울특별시 강서구,S010000389,공항고등학교,유,무,유,12.299999999999999,7.386821705426356,0,0,0,2.1155038759689924,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000390-2021,서울특별시 영등포구,S010000390,관악고등학교,유,무,시설없음,13.299999999999999,12.635612535612536,0,0,0,2.3792022792022793,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000390-2022,서울특별시 영등포구,S010000390,관악고등학교,유,무,시설없음,14.4,8.375862068965517,0,0,0,2.306896551724138,10.0,14.0,18.0,6.0,4.0,7.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000390-2023,서울특별시 영등포구,S010000390,관악고등학교,유,무,시설없음,12.9,6.401369863013699,0,0,0,2.291780821917808,10.0,10.0,8.0,8.0,2.0,2.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000390-2024,서울특별시 영등포구,S010000390,관악고등학교,유,무,시설없음,12.7,5.498110661268556,0,0,0,2.2592442645074224,10.0,10.0,10.0,10.0,10.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000391-2021,서울특별시 광진구,S010000391,광남고등학교,유,유,유,12.5,10.46077705827937,0,0,0,1.7651248843663276,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000391-2022,서울특별시 광진구,S010000391,광남고등학교,유,유,유,12.2,6.809558823529411,0,0,0,1.8463235294117648,10.0,9.0,6.0,3.0,3.0,1.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000391-2023,서울특별시 광진구,S010000391,광남고등학교,유,유,시설없음,12.4,6.835266604303087,0,0,0,1.5031805425631433,12.0,11.0,12.0,6.0,3.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
