key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%)
S010001196-2022,서울특별시 금천구,S010001196,한울중학교,0,1,0,556.0,2.1,3.0,0.0,14.0,7.0,0.0,13.1,무,무,시설없음,유,무,무,0.0,1.0,0.0,1.0,1.0,0.05301645338208409,0.3217550274223035,0.4113345521023766,0.1846435100548446,0.029250457038391225
S010001196-2023,서울특별시 금천구,S010001196,한울중학교,0,1,0,550.0,11.4,2.0,0.0,14.0,4.5,0.0,12.6,무,무,시설없음,유,무,무,0.0,1.0,0.0,2.0,1.0,0.03525046382189239,0.28014842300556586,0.43413729128014844,0.21706864564007422,0.03339517625231911
S010001196-2024,서울특별시 금천구,S010001196,한울중학교,0,0,0,542.0,15.3,2.0,0.0,15.0,7.0,0.0,12.8,무,무,시설없음,유,무,무,0.0,1.0,0.0,1.0,1.0,0.03896103896103896,0.3358070500927644,0.41929499072356213,0.16697588126159554,0.03896103896103896
S010001197-2021,서울특별시 금천구,S010001197,동광초등학교,0,0,1,385.0,3.0,1.0,0.0,3.0,0.0,0.0,11.1,시설없음,시설없음,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.03896103896103896,0.3358070500927644,0.41929499072356213,0.16697588126159554,0.03896103896103896
S010001197-2022,서울특별시 금천구,S010001197,동광초등학교,0,0,1,410.0,8.3,2.0,0.0,3.0,0.0,0.0,12.2,시설없음,유,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.14772727272727273,0.4659090909090909,0.38636363636363635,0.0,0.0
S010001197-2023,서울특별시 금천구,S010001197,동광초등학교,0,0,1,452.0,10.9,2.0,0.0,3.0,0.0,0.0,11.7,시설없음,유,유,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.25274725274725274,0.4725274725274725,0.27472527472527475,0.0,0.0
S010001197-2024,서울특별시 금천구,S010001197,동광초등학교,0,0,0,469.0,15.2,2.0,0.0,4.0,0.0,0.0,10.1,시설없음,유,유,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.2037037037037037,0.5555555555555556,0.24074074074074073,0.0,0.0
S010001198-2021,서울특별시 금천구,S010001198,서울가산초등학교,0,0,0,291.0,2.7,4.0,0.0,11.0,0.0,0.0,12.5,무,무,무,무,무,시설없음,0.0,2.0,0.0,2.0,0.0,0.2037037037037037,0.5555555555555556,0.24074074074074073,0.0,0.0
S010001198-2022,서울특별시 금천구,S010001198,서울가산초등학교,0,0,0,276.0,8.0,3.0,0.0,11.0,0.0,0.0,13.8,무,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.011494252873563218,0.1839080459770115,0.6896551724137931,0.11494252873563218,0.0
S010001198-2023,서울특별시 금천구,S010001198,서울가산초등학교,0,0,0,276.0,5.4,4.0,0.0,12.0,0.0,0.0,13.7,무,무,무,무,무,시설없음,0.0,1.0,0.0,2.0,0.0,0.02631578947368421,0.34210526315789475,0.5921052631578947,0.039473684210526314,0.0
S010001198-2024,서울특별시 금천구,S010001198,서울가산초등학교,0,0,0,274.0,9.6,4.0,0.0,11.0,0.0,0.0,15.1,무,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.04285714285714286,0.32857142857142857,0.5714285714285714,0.05714285714285714,0.0
S010001199-2021,서울특별시 구로구,S010001199,서울개명초등학교,0,0,0,401.0,1.9,4.0,0.0,14.0,2.0,0.0,13.2,유,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,1.0,0.04285714285714286,0.32857142857142857,0.5714285714285714,0.05714285714285714,0.0
S010001199-2022,서울특별시 구로구,S010001199,서울개명초등학교,0,0,0,330.0,6.8,4.0,0.0,14.0,3.0,0.0,14.6,유,유,시설없음,유,유,유,0.0,0.0,0.0,2.0,1.0,0.03125,0.3333333333333333,0.40625,0.21875,0.010416666666666666
S010001199-2023,서울특별시 구로구,S010001199,서울개명초등학교,0,0,0,322.0,2.6,4.0,0.0,13.0,5.0,0.0,15.0,무,무,시설없음,무,무,무,0.0,0.0,0.0,2.0,1.0,0.010526315789473684,0.4631578947368421,0.5157894736842106,0.010526315789473684,0.0
S010001199-2024,서울특별시 구로구,S010001199,서울개명초등학교,0,0,0,315.0,5.0,6.0,0.0,12.0,3.5,0.0,15.8,유,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.021052631578947368,0.3473684210526316,0.45263157894736844,0.14736842105263157,0.031578947368421054
S010001200-2021,서울특별시 구로구,S010001200,서울개봉초등학교,0,0,0,1137.0,0.5,8.0,0.0,19.0,5.5,0.0,17.7,무,무,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,1.0,0.021052631578947368,0.3473684210526316,0.45263157894736844,0.14736842105263157,0.031578947368421054
S010001200-2022,서울특별시 구로구,S010001200,서울개봉초등학교,0,0,0,1024.0,5.7,9.0,0.0,20.0,5.5,0.0,17.8,유,무,무,무,무,무,0.0,1.0,0.0,1.0,1.0,0.006493506493506494,0.25,0.5714285714285714,0.15584415584415584,0.016233766233766232
S010001200-2023,서울특별시 구로구,S010001200,서울개봉초등학교,0,0,0,999.0,9.8,8.0,0.0,19.0,4.5,0.0,17.1,유,무,시설없음,무,무,시설없음,0.0,1.0,0.0,2.0,1.0,0.06774193548387097,0.41935483870967744,0.45806451612903226,0.04838709677419355,0.0064516129032258064
S010001200-2024,서울특별시 구로구,S010001200,서울개봉초등학교,0,0,0,974.0,10.0,9.0,0.0,18.0,4.0,0.0,16.2,유,무,시설없음,무,무,시설없음,1.0,1.0,0.0,2.0,1.0,0.044585987261146494,0.45222929936305734,0.410828025477707,0.08280254777070063,0.009554140127388535
S010001201-2021,서울특별시 구로구,S010001201,서울개웅초등학교,0,0,0,568.0,0.8,5.0,0.0,19.0,4.5,0.0,15.6,유,시설없음,유,유,유,무,0.0,0.0,0.0,1.0,1.0,0.044585987261146494,0.45222929936305734,0.410828025477707,0.08280254777070063,0.009554140127388535
S010001201-2022,서울특별시 구로구,S010001201,서울개웅초등학교,0,0,0,530.0,2.3,5.0,0.0,16.0,4.5,0.0,16.6,유,시설없음,유,유,유,무,0.0,1.0,0.0,1.0,1.0,0.0,0.2073170731707317,0.5853658536585366,0.2073170731707317,0.0
S010001201-2023,서울특별시 구로구,S010001201,서울개웅초등학교,0,0,0,514.0,4.3,4.0,0.0,17.0,5.0,0.0,16.3,유,시설없음,유,유,유,무,0.0,0.0,0.0,1.0,1.0,0.07878787878787878,0.42424242424242425,0.4484848484848485,0.04242424242424243,0.006060606060606061
S010001201-2024,서울특별시 구로구,S010001201,서울개웅초등학교,0,0,0,490.0,9.5,4.0,0.0,16.0,5.5,0.0,15.5,유,시설없음,유,무,무,무,0.0,0.0,0.0,1.0,1.0,0.03225806451612903,0.40860215053763443,0.41397849462365593,0.13978494623655913,0.005376344086021506
S010001202-2021,서울특별시 구로구,S010001202,서울고산초등학교,0,0,0,472.0,0.9,4.0,0.0,13.0,5.0,0.0,14.9,유,시설없음,유,유,유,유,0.0,0.0,0.0,1.0,1.0,0.03225806451612903,0.40860215053763443,0.41397849462365593,0.13978494623655913,0.005376344086021506
S010001202-2022,서울특별시 구로구,S010001202,서울고산초등학교,0,0,0,416.0,4.9,4.0,0.0,13.0,6.0,0.0,15.1,무,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,1.0,0.20149253731343283,0.5746268656716418,0.22388059701492538,0.0,0.0
S010001202-2023,서울특별시 구로구,S010001202,서울고산초등학교,0,0,0,407.0,7.0,4.0,0.0,13.0,6.0,0.0,15.4,유,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,1.0,0.09523809523809523,0.5158730158730159,0.38095238095238093,0.007936507936507936,0.0
S010001202-2024,서울특별시 구로구,S010001202,서울고산초등학교,0,0,0,401.0,9.4,4.0,0.0,13.0,6.0,0.0,15.5,유,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,1.0,0.0948905109489051,0.5547445255474452,0.34306569343065696,0.0072992700729927005,0.0
S010001203-2021,서울특별시 구로구,S010001203,서울고척초등학교,0,0,0,388.0,1.7,6.0,0.0,11.0,2.0,0.0,13.9,유,시설없음,무,유,유,유,1.0,0.0,0.0,1.0,1.0,0.0948905109489051,0.5547445255474452,0.34306569343065696,0.0072992700729927005,0.0
S010001203-2022,서울특별시 구로구,S010001203,서울고척초등학교,0,0,0,361.0,6.1,6.0,0.0,12.0,2.0,0.0,11.7,유,시설없음,무,유,유,유,1.0,0.0,0.0,1.0,1.0,0.0,0.29457364341085274,0.6511627906976745,0.046511627906976744,0.007751937984496124
S010001203-2023,서울특별시 구로구,S010001203,서울고척초등학교,0,0,0,362.0,6.1,4.0,0.0,13.0,3.0,0.0,13.7,유,시설없음,무,유,유,유,0.0,0.0,0.0,1.0,2.0,0.0078125,0.390625,0.53125,0.0625,0.0078125
S010001203-2024,서울특별시 구로구,S010001203,서울고척초등학교,0,1,0,478.0,7.3,6.0,0.0,14.0,4.0,0.0,15.8,유,무,무,유,유,유,0.0,0.0,0.0,1.0,2.0,0.052980132450331126,0.2980132450331126,0.3973509933774834,0.23841059602649006,0.013245033112582781
S010001204-2021,서울특별시 구로구,S010001204,서울구로남초등학교,0,0,0,555.0,1.3,7.0,0.0,18.0,4.0,0.0,13.8,유,유,시설없음,무,무,유,0.0,0.0,0.0,2.0,1.0,0.052980132450331126,0.2980132450331126,0.3973509933774834,0.23841059602649006,0.013245033112582781
S010001204-2022,서울특별시 구로구,S010001204,서울구로남초등학교,0,0,0,510.0,4.8,6.0,0.0,17.0,2.5,0.0,13.4,유,유,시설없음,무,무,유,0.0,0.0,0.0,2.0,1.0,0.0375,0.26875,0.5625,0.11875,0.0125
S010001204-2023,서울특별시 구로구,S010001204,서울구로남초등학교,0,0,0,468.0,12.2,6.0,0.0,14.0,3.5,0.0,13.3,무,유,시설없음,무,무,유,0.0,0.0,0.0,2.0,1.0,0.05333333333333334,0.35333333333333333,0.5466666666666666,0.04666666666666667,0.0
S010001204-2024,서울특별시 구로구,S010001204,서울구로남초등학교,0,0,0,451.0,12.7,5.0,0.0,14.0,4.5,0.0,15.5,무,유,시설없음,무,무,유,0.0,0.0,0.0,2.0,1.0,0.0718232044198895,0.34806629834254144,0.47513812154696133,0.10497237569060773,0.0
S010001205-2021,서울특별시 구로구,S010001205,서울구로초등학교,0,0,0,520.0,1.0,4.0,0.0,16.0,4.5,0.0,13.8,무,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.0718232044198895,0.34806629834254144,0.47513812154696133,0.10497237569060773,0.0
S010001205-2022,서울특별시 구로구,S010001205,서울구로초등학교,0,0,0,483.0,4.3,4.0,0.0,13.0,4.5,0.0,13.1,무,유,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.011627906976744186,0.22674418604651161,0.6802325581395349,0.06395348837209303,0.01744186046511628
S010001205-2023,서울특별시 구로구,S010001205,서울구로초등학교,0,0,0,457.0,6.6,4.0,0.0,15.0,5.0,0.0,13.4,무,유,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.0,0.2578616352201258,0.6666666666666666,0.06918238993710692,0.006289308176100629
S010001205-2024,서울특별시 구로구,S010001205,서울구로초등학교,0,0,0,429.0,7.2,4.0,0.0,15.0,3.0,0.0,13.9,무,유,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.09333333333333334,0.30666666666666664,0.47333333333333333,0.08666666666666667,0.04
S010001206-2021,서울특별시 구로구,S010001206,서울구일초등학교,0,0,0,1262.0,1.0,5.0,0.0,19.0,3.5,0.0,18.1,유,시설없음,무,유,무,무,1.0,1.0,0.0,1.0,1.0,0.09333333333333334,0.30666666666666664,0.47333333333333333,0.08666666666666667,0.04
S010001206-2022,서울특별시 구로구,S010001206,서울구일초등학교,0,0,0,1157.0,2.2,6.0,0.0,19.0,4.0,0.0,18.1,유,시설없음,무,유,무,무,1.0,1.0,0.0,1.0,1.0,0.04582210242587601,0.32345013477088946,0.49595687331536387,0.12398921832884097,0.01078167115902965
S010001206-2023,서울특별시 구로구,S010001206,서울구일초등학교,0,0,0,1105.0,8.6,5.0,0.0,18.0,4.5,0.0,17.7,유,시설없음,무,유,무,무,1.0,1.0,0.0,2.0,1.0,0.024861878453038673,0.3314917127071823,0.5,0.143646408839779,0.0
S010001206-2024,서울특별시 구로구,S010001206,서울구일초등학교,0,0,0,1078.0,11.4,7.0,0.0,21.0,6.0,0.0,17.7,무,시설없음,무,무,무,무,1.0,2.0,0.0,2.0,2.0,0.051771117166212535,0.33787465940054495,0.4713896457765668,0.1335149863760218,0.005449591280653951
S010001207-2021,서울특별시 금천구,S010001207,서울금산초등학교,0,0,0,323.0,1.2,4.0,0.0,12.0,0.0,0.0,15.1,유,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.051771117166212535,0.33787465940054495,0.4713896457765668,0.1335149863760218,0.005449591280653951
S010001207-2022,서울특별시 금천구,S010001207,서울금산초등학교,0,0,0,302.0,5.2,5.0,0.0,13.0,0.0,0.0,14.0,무,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.10526315789473684,0.43157894736842106,0.37894736842105264,0.08421052631578947,0.0
S010001207-2023,서울특별시 금천구,S010001207,서울금산초등학교,0,0,0,295.0,7.3,4.0,0.0,11.0,0.0,0.0,14.0,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,1.0,1.0,0.06172839506172839,0.4691358024691358,0.35802469135802467,0.09876543209876543,0.012345679012345678
S010001207-2024,서울특별시 금천구,S010001207,서울금산초등학교,0,0,0,280.0,8.6,5.0,0.0,10.0,0.0,0.0,15.4,무,시설없음,유,유,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.10377358490566038,0.4528301886792453,0.32075471698113206,0.11320754716981132,0.009433962264150943
S010001208-2021,서울특별시 금천구,S010001208,서울금천초등학교,0,0,0,146.0,4.0,4.0,0.0,11.0,2.0,0.0,8.1,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,2.0,0.0,0.10377358490566038,0.4528301886792453,0.32075471698113206,0.11320754716981132,0.009433962264150943
S010001208-2022,서울특별시 금천구,S010001208,서울금천초등학교,0,0,0,145.0,6.9,5.0,0.0,10.0,2.0,0.0,8.6,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,2.0,0.0,0.0,0.08771929824561403,0.7017543859649122,0.19298245614035087,0.017543859649122806
S010001208-2023,서울특별시 금천구,S010001208,서울금천초등학교,0,0,0,155.0,16.2,5.0,0.0,9.0,2.0,0.0,8.4,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.015625,0.375,0.5625,0.046875,0.0
S010001208-2024,서울특별시 금천구,S010001208,서울금천초등학교,0,0,0,143.0,35.3,5.0,0.0,11.0,5.0,0.0,8.6,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.02,0.4,0.58,0.0,0.0
S010001209-2021,서울특별시 영등포구,S010001209,서울당산초등학교,0,1,0,363.0,1.8,6.0,0.0,14.0,5.0,0.0,14.5,유,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.02,0.4,0.58,0.0,0.0
S010001209-2022,서울특별시 영등포구,S010001209,서울당산초등학교,0,1,0,333.0,7.4,4.0,0.0,12.0,5.0,0.0,15.4,유,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.04672897196261682,0.32710280373831774,0.4953271028037383,0.1308411214953271,0.0
S010001209-2023,서울특별시 영등포구,S010001209,서울당산초등학교,0,1,0,339.0,9.9,4.0,0.0,13.0,5.0,0.0,15.1,유,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.008771929824561403,0.2894736842105263,0.543859649122807,0.12280701754385964,0.03508771929824561
S010001209-2024,서울특별시 영등포구,S010001209,서울당산초등학교,0,1,0,333.0,13.6,3.0,0.0,11.0,2.0,0.0,14.5,유,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,1.0,0.15315315315315314,0.4864864864864865,0.25225225225225223,0.0990990990990991,0.009009009009009009
S010001210-2021,서울특별시 영등포구,S010001210,서울당서초등학교,0,0,0,1240.0,0.6,5.0,0.0,17.0,0.0,0.0,20.9,무,시설없음,시설없음,유,유,시설없음,1.0,0.0,0.0,2.0,1.0,0.15315315315315314,0.4864864864864865,0.25225225225225223,0.0990990990990991,0.009009009009009009
S010001210-2022,서울특별시 영등포구,S010001210,서울당서초등학교,0,0,0,1253.0,0.9,5.0,0.0,19.0,0.0,0.0,20.5,무,시설없음,시설없음,유,유,시설없음,1.0,0.0,0.0,1.0,1.0,0.0392156862745098,0.35014005602240894,0.49859943977591037,0.09523809523809523,0.01680672268907563
S010001210-2023,서울특별시 영등포구,S010001210,서울당서초등학교,0,0,0,1228.0,5.1,5.0,0.0,19.0,0.0,0.0,20.3,무,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,2.0,1.0,0.01912568306010929,0.27595628415300544,0.5519125683060109,0.14754098360655737,0.00546448087431694
S010001210-2024,서울특별시 영등포구,S010001210,서울당서초등학교,0,0,0,1239.0,6.9,5.0,0.0,19.0,0.0,0.0,20.2,무,시설없음,시설없음,무,무,시설없음,1.0,0.0,0.0,2.0,1.0,0.022613065326633167,0.39195979899497485,0.47738693467336685,0.10050251256281408,0.007537688442211055
S010001211-2021,서울특별시 영등포구,S010001211,서울당중초등학교,0,0,0,550.0,0.5,5.0,0.0,15.0,6.5,0.0,16.1,유,무,시설없음,무,무,무,1.0,0.0,0.0,1.0,1.0,0.022613065326633167,0.39195979899497485,0.47738693467336685,0.10050251256281408,0.007537688442211055
S010001211-2022,서울특별시 영등포구,S010001211,서울당중초등학교,0,0,0,549.0,3.3,4.0,0.0,15.0,5.5,0.0,17.3,유,무,시설없음,유,유,유,1.0,0.0,0.0,2.0,1.0,0.04216867469879518,0.43373493975903615,0.42771084337349397,0.0963855421686747,0.0
S010001211-2023,서울특별시 영등포구,S010001211,서울당중초등학교,0,0,0,570.0,6.1,5.0,0.0,15.0,4.5,0.0,16.9,유,무,시설없음,유,유,유,1.0,0.0,0.0,1.0,1.0,0.12290502793296089,0.39106145251396646,0.4245810055865922,0.061452513966480445,0.0
S010001211-2024,서울특별시 영등포구,S010001211,서울당중초등학교,0,0,0,576.0,7.0,5.0,0.0,14.0,5.5,0.0,16.3,유,무,시설없음,유,유,유,1.0,0.0,0.0,1.0,1.0,0.1534090909090909,0.38636363636363635,0.38636363636363635,0.06818181818181818,0.005681818181818182
S010001212-2021,서울특별시 영등포구,S010001212,서울대길초등학교,0,0,0,537.0,0.9,4.0,0.0,15.0,4.0,0.0,16.6,유,무,무,무,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.1534090909090909,0.38636363636363635,0.38636363636363635,0.06818181818181818,0.005681818181818182
S010001212-2022,서울특별시 영등포구,S010001212,서울대길초등학교,0,0,0,499.0,3.6,6.0,0.0,15.0,4.0,0.0,14.6,유,무,무,무,유,시설없음,0.0,0.0,0.0,1.0,1.0,0.0,0.2147239263803681,0.4785276073619632,0.25766871165644173,0.049079754601226995
S010001212-2023,서울특별시 영등포구,S010001212,서울대길초등학교,0,0,0,454.0,7.8,5.0,0.0,14.0,3.5,0.0,16.1,유,무,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.03164556962025317,0.3987341772151899,0.43670886075949367,0.13291139240506328,0.0
S010001212-2024,서울특별시 영등포구,S010001212,서울대길초등학교,0,0,0,436.0,8.2,6.0,0.0,0.0,4.5,0.0,14.4,유,무,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,1.0,0.05844155844155844,0.42207792207792205,0.45454545454545453,0.05844155844155844,0.006493506493506494
S010001213-2021,서울특별시 영등포구,S010001213,서울대동초등학교,0,0,0,409.0,1.0,5.0,0.0,13.0,2.0,0.0,11.3,무,무,시설없음,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.05844155844155844,0.42207792207792205,0.45454545454545453,0.05844155844155844,0.006493506493506494
S010001213-2022,서울특별시 영등포구,S010001213,서울대동초등학교,0,0,0,385.0,3.8,5.0,0.0,13.0,2.0,0.0,11.3,유,무,시설없음,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.06474820143884892,0.2805755395683453,0.4172661870503597,0.22302158273381295,0.014388489208633094
S010001213-2023,서울특별시 영등포구,S010001213,서울대동초등학교,0,0,0,339.0,8.3,5.0,0.0,13.0,2.0,0.0,11.6,유,무,시설없음,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.06666666666666667,0.3333333333333333,0.4666666666666667,0.1111111111111111,0.022222222222222223
S010001213-2024,서울특별시 영등포구,S010001213,서울대동초등학교,0,0,0,349.0,8.5,6.0,0.0,14.0,4.0,0.0,11.9,유,무,시설없음,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.043478260869565216,0.2753623188405797,0.47101449275362317,0.15217391304347827,0.057971014492753624
S010001214-2021,서울특별시 영등포구,S010001214,서울대방초등학교,0,1,0,758.0,0.6,4.0,0.0,17.0,4.0,0.0,21.1,무,무,무,무,무,무,0.0,0.0,0.0,1.0,1.0,0.043478260869565216,0.2753623188405797,0.47101449275362317,0.15217391304347827,0.057971014492753624
S010001214-2022,서울특별시 영등포구,S010001214,서울대방초등학교,0,1,0,1182.0,4.2,6.0,0.0,23.0,3.5,0.0,21.0,무,무,무,무,무,무,0.0,0.0,0.0,1.0,1.0,0.06578947368421052,0.48355263157894735,0.3618421052631579,0.07894736842105263,0.009868421052631578
S010001214-2023,서울특별시 영등포구,S010001214,서울대방초등학교,0,1,0,1301.0,7.0,7.0,0.0,24.0,4.0,0.0,19.7,무,무,무,무,무,무,0.0,0.0,0.0,2.0,2.0,0.03611111111111111,0.3611111111111111,0.5083333333333333,0.09444444444444444,0.0
S010001214-2024,서울특별시 영등포구,S010001214,서울대방초등학교,0,1,0,1339.0,6.4,6.0,0.0,25.0,3.5,0.0,18.7,무,무,무,무,무,시설없음,0.0,0.0,0.0,2.0,1.0,0.026041666666666668,0.3958333333333333,0.5520833333333334,0.0234375,0.0026041666666666665
S010001215-2021,서울특별시 영등포구,S010001215,서울대영초등학교,0,1,0,736.0,0.8,4.0,0.0,16.0,4.5,0.0,18.5,유,무,유,유,유,시설없음,0.0,1.0,0.0,1.0,1.0,0.026041666666666668,0.3958333333333333,0.5520833333333334,0.0234375,0.0026041666666666665
S010001215-2022,서울특별시 영등포구,S010001215,서울대영초등학교,0,1,0,871.0,3.3,4.0,0.0,16.0,3.5,0.0,19.5,유,무,유,유,유,시설없음,0.0,1.0,0.0,1.0,1.0,0.12987012987012986,0.45021645021645024,0.38095238095238093,0.03463203463203463,0.004329004329004329
S010001215-2023,서울특별시 영등포구,S010001215,서울대영초등학교,0,1,0,954.0,6.7,4.0,0.0,17.0,4.5,0.0,19.6,유,무,유,유,유,시설없음,0.0,1.0,0.0,2.0,1.0,0.08235294117647059,0.41568627450980394,0.4392156862745098,0.054901960784313725,0.00784313725490196
